DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,name,playerId,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,id
1,2,5,217.0838,byplayer,1,2,13,2,2,5.476205,DNW_Rex,account.4336aa6b8f9d41c28a7d83d72eff2d3e,1,1202.7281,0,0.0,0,1326,0,2621.671,3,7,596f017f-9b42-44c1-ae14-5a59e9090dac
0,0,4,214.88066,byplayer,1,0,12,1,2,583.30927,DNW_seoul,account.012c6687be0e4720914de28135c398b2,1,1202.9703,0,0.0,0,1335,0,1781.3588,3,7,4bd047bd-40d8-4c98-9979-735fb183d03d
2,2,2,269.69522,byplayer,0,0,23,1,1,45.398285,HERO_Beami,account.925cbe0a2f794fbcb27728a6ec5ac26b,0,3414.7668,0,0.0,0,1332,0,1260.1403,3,8,5692f401-c5ec-478f-89e5-54279789b94c
3,1,4,312.21735,alive,0,2,17,1,1,162.1058,GEN_Inonix,account.51a192cc2a9b4ae88d7e7b9efa79d33f,0,2432.8572,0,0.0,0,1677,0,1858.9944,4,1,c9681be3-b013-42bc-9643-2d32c3debcf0
0,0,1,32.99262,byplayer,0,0,39,0,0,0.0,AAP_CeeJay18,account.859429c3a9ef4cf787193ee3b69ebe86,0,3010.0635,0,0.0,0,1141,0,937.738,4,3,d5ecb2cb-492f-49da-9db7-1840099b8bbd
0,0,0,46.409996,byplayer,0,0,63,0,0,0.0,VP_BatulinS,account.cac4a386ea5a44b199e94694cdcdbb1e,0,0.0,0,0.0,0,93,0,21.301497,1,16,70669929-a114-4566-9dd7-f51c37078253
2,1,7,703.4308,alive,2,5,1,2,4,93.54133,GEN_Pio,account.826adbebc2e24047833760ccc0c00842,0,2317.4082,0,0.0,0,1677,0,3002.0447,5,1,8c110a36-a391-4af0-a82d-ff7bcfec73af
0,0,3,0.0,byplayer,0,5,41,0,0,0.0,KX_YUPPIE,account.b70e24fc050242b4a2b27553d319cd70,0,4002.755,0,0.0,0,1433,0,850.88367,4,4,1a168db8-d7b3-46fe-afe9-33f99c5a0f7e
1,1,5,64.02019,byplayer,0,1,27,1,1,131.50359,BRU_GodMiao,account.8fca47b04daf43e6aba289413db95d01,0,6768.0586,0,0.0,0,1284,0,1104.8016,4,9,4ed3a291-a232-4907-85c8-5b3a1151186f
2,1,3,293.75922,byplayer,0,4,15,1,2,143.27489,BRU_Noardra,account.f606f249b0574583869ad76f05381161,0,7253.858,0,0.0,0,1297,0,1261.1567,4,9,25064c2e-a8aa-4801-8148-194fe9850dd8
0,1,0,91.608,byplayer,0,0,55,0,0,0.0,FaZe_Gustav,account.59bf654a2c7d4b37ae1aa2929500ba6a,0,6590.2227,0,0.0,0,874,0,1003.47766,7,12,b8dcbf2c-0dfe-4872-880a-8b5c5720925a
1,0,0,0.0,byplayer,0,0,50,0,0,0.0,Uniq_DaNt3-,account.3c931b793cda4598b8aeb46b4d9c06de,0,2618.3845,0,0.0,0,516,0,629.5674,5,11,f2a5f10d-386e-4a03-9077-f1e222620bce
0,0,1,0.0,byplayer,0,0,61,0,0,0.0,BBL_Mitraleius,account.7e4e2a0b041d414b9eebad737afed30b,0,0.0,0,0.0,0,276,0,316.18774,3,15,cbf7d783-14ed-4116-adc4-aff39c1fc226
1,1,0,161.36015,byplayer,1,0,35,1,1,74.159035,BBL_CodeMarco,account.534c7366149e4114a3e1a24fa219e6ec,0,0.0,0,0.0,0,273,0,242.46045,2,15,7119d9bf-d73f-4786-9fdb-480c30bbcbe6
0,0,2,134.58473,byplayer,0,0,54,0,0,0.0,FaZe_Fexx,account.d2bcd9a691f244fca1f8d1c9ba673c27,0,6363.3354,0,0.0,0,905,0,1014.48126,4,12,be341872-95d1-46e9-b1fe-98e8b2ee9ec4
0,0,0,104.0365,byplayer,0,0,43,0,0,0.0,NH_HSmm,account.871410641fc74e78a81c75a46fe78405,0,2415.3755,0,0.0,0,1143,0,1382.28,3,5,46318dfe-0cfc-454d-8b5e-ee5c6b2c99b9
0,0,3,0.0,alive,0,0,37,0,0,0.0,GEN_Asura,account.f97eb2645f994b9ba02ce9a737e9d6ad,1,2500.5906,0,0.0,0,1677,0,1490.1072,4,1,f323f707-b166-41ef-a492-c093e9cf6035
3,1,6,556.93695,byplayer,1,3,2,2,4,124.997185,AAP_Kalbs,account.3c698dd945184dbb8fe3a3a23ef6a20f,0,3220.5068,0,0.0,0,1620,0,2230.9824,4,3,2f6a4260-74dc-43c6-b02f-f8a0058aed3d
0,0,0,0.0,byplayer,0,0,60,0,0,0.0,BBL_mert,account.b65a8f1f06c7452dac7b171a92f8a38f,0,0.0,0,0.0,0,283,0,325.93594,2,15,876ef19b-e300-46eb-b6d7-c42dcdacde87
1,0,6,201.85008,byplayer,0,1,20,1,1,63.72777,AAA_Glooms,account.9f7e265ae665404e837d562728d9d3cd,0,2427.065,0,0.0,0,1321,0,923.53265,4,6,ebbec44a-f086-4563-8753-1ce2c201b278
2,3,4,202.25215,byplayer,1,8,9,1,2,234.99423,FURY_Fludd,account.5a732d0cc7464aea92eb1e2ae8073998,0,7976.8564,0,0.0,0,1677,0,1622.3922,5,2,73424b3e-aae0-4772-8203-c6988e27b0ab
1,0,0,32.3425,byplayer,0,0,28,1,1,47.1294,FaZe_Gustav,account.59bf654a2c7d4b37ae1aa2929500ba6a,0,571.1416,0,0.0,0,340,0,233.9915,3,11,0d0dff9a-7c14-4fb0-9c94-d354479e2a96
1,0,6,101.90271,byplayer,1,2,23,1,1,303.74857,KX_Lanren,account.e6e5a4d2c56e4c10bea2d771493c493c,0,2975.6235,0,0.0,0,1301,0,1058.7314,3,8,9f12ee77-2dbd-4f6b-b2e3-7b02982a1f6e
2,0,3,240.54926,byplayer,0,17,17,2,2,5.9655876,DNW_Salute,account.3d7e95d657224d499002005339c703fb,1,0.0,0,0.0,0,948,0,1003.94556,5,13,a7e6fe89-1721-4b27-b751-10605e5d99f5
0,0,5,22.925816,byplayer,0,11,45,0,0,0.0,TL_jeemzz,account.8f1797002bb946e49f6ed2dded241335,0,9523.637,0,0.0,0,1266,0,616.6182,4,9,63bf590e-3065-45ef-b131-dddb1391226b
0,0,2,78.8004,byplayer,0,3,36,0,0,0.0,Uniq_Faultlessly,account.4f7424efc4fe4a2589de10dccdc3686d,0,6503.8667,0,0.0,0,1409,1,993.7855,6,5,6c65e9c6-4568-443c-89a9-753c67bb47dd
1,1,3,224.16284,byzone,0,1,15,1,2,101.22329,FURY_Insight,account.367fa053eea740a9a1423b110d078f23,0,5061.7515,0,0.0,0,1190,0,1066.4839,4,10,87c1be34-ae5c-4253-9e9f-900ba2d0a4f7
0,1,5,93.39183,byplayer,0,1,46,0,0,0.0,TL_mxey,account.e0eb2ef6f3834862bea364b261552568,2,11155.19,0,0.0,0,1266,0,664.63885,8,9,82842cc3-cc17-40e4-8644-c44d4a69dbb5
0,0,1,0.0,byplayer,0,0,64,0,0,0.0,AAP_Kalbs,account.3c698dd945184dbb8fe3a3a23ef6a20f,0,6155.825,0,0.0,0,516,0,257.18307,4,16,c519c720-cdc2-46fe-9d7e-e7931a05f255
0,0,0,76.8,byplayer,0,1,62,0,0,0.0,AAP_SilentKnight,account.67002b09bba94a0eb3ab1d6132bbaeb0,0,5597.477,0,0.0,0,552,0,614.4395,4,16,54dfb620-a7ab-4e15-a32f-6760eb240736
0,1,5,123.00618,byplayer,0,1,39,0,0,0.0,GEN_Esther,account.b360f8d016e447cf8d53b11f116b9097,1,9202.783,0,0.0,0,1406,1,680.1385,5,6,bc2e4fc1-21d0-401a-83f5-fe5aa6e99d3c
0,0,3,83.16,byplayer,0,2,59,0,0,0.0,VP_Perfect1ks,account.71f30d7f01be404da060652f46f31340,0,0.0,0,0.0,0,631,0,528.89764,4,15,df005f14-93c4-4f2b-8bf8-179ac8d4522f
0,0,2,57.514355,byplayer,0,0,50,0,0,0.0,SSG_Sharpshot4k,account.670f0c169bfe43acb48094a3a1cb42b3,0,2839.3928,0,0.0,0,1137,0,943.265,5,12,573a9285-ae73-4f21-8856-08d74f0fb3e1
4,1,4,762.954,byplayer,2,1,4,2,3,215.29152,AAA_Jayers,account.0d6e3cdc1be54641a2a917b73301a002,0,3246.6284,0,0.0,0,1631,1,2225.449,5,2,2f26de4a-788f-45d6-83dc-1c7fa6b99f66
3,0,3,684.906,byplayer,2,2,9,1,2,152.6977,NH_MMing,account.bc54127863064a93b679160661b94f3b,2,1651.0759,0,0.0,0,1631,0,2141.8523,5,3,212dc0d4-8d0c-4fcb-8ec0-5f315ce72789
0,0,0,0.0,byplayer,0,0,61,0,0,0.0,AAP_CeeJay18,account.859429c3a9ef4cf787193ee3b69ebe86,0,6364.4277,0,0.0,0,552,0,342.75415,5,16,e0e68eea-bcb0-44a4-9313-7357218297dd
0,0,0,65.887115,byplayer,0,0,63,0,0,0.0,AAP_AljnBOTz,account.6359ba7e82d34f2b85dbcfc61e9ccf59,0,5594.795,0,18.600727,0,516,0,359.2169,4,16,9c900943-010f-485d-8f11-3fa8d5f9c2cf
0,1,0,92.7,byplayer,0,0,49,0,0,0.0,FaZe_Aitzy,account.ef37fe1de31342eda580c3681a8d46cd,0,918.4203,0,0.0,0,326,0,210.55983,3,11,aa62a7b6-a0ad-481e-ad64-30e633e89266
0,0,2,46.029663,byplayer,0,1,54,0,0,0.0,GBL_Adder,account.a8121514ac294bfa8556155aad4baeb4,0,2967.3835,0,0.0,0,884,0,559.09283,3,14,b8a5583c-a19c-4a00-8f45-571beb543c7b
1,0,1,213.2968,byplayer,0,0,30,1,1,50.896595,DNW_Rex,account.4336aa6b8f9d41c28a7d83d72eff2d3e,0,0.0,0,0.0,0,542,0,458.36703,5,13,3ae23b71-2961-4501-964d-558009a1cc60
2,0,2,412.33206,byplayer,0,3,6,2,3,106.03781,FURY_Ykikamucow,account.d4d084bbf0c2400480a484110ff67eee,0,6102.915,0,0.0,0,1212,0,1222.2603,5,10,574822aa-009a-491f-9811-2e8447999ca0
0,0,2,25.616241,byplayer,0,0,57,0,0,0.0,GBL_Spear,account.d210ba9bd9bb4b84bdc703d9ea52e186,0,4428.2305,0,0.0,0,809,0,755.3547,5,14,8156b4d5-11ed-49f7-859f-91eeb5b989b6
0,0,2,131.5453,byplayer,0,1,41,0,0,0.0,HERO_Beami,account.925cbe0a2f794fbcb27728a6ec5ac26b,0,3091.876,0,0.0,0,1393,0,1404.5574,4,7,82dc0bae-8535-4df2-ac9a-a785283f74c7
0,0,2,0.0,byplayer,0,0,43,0,0,0.0,HERO_TeaBone,account.d31551027f9847fc9b03c9c391943923,0,4174.507,0,0.0,0,605,0,426.41837,2,7,71dcbdf3-fe00-44b2-a213-f6da07f83bab
1,0,2,91.910614,byplayer,0,2,38,0,0,0.0,Uniq_DaNt3-,account.3c931b793cda4598b8aeb46b4d9c06de,0,4497.447,0,0.0,0,1117,0,1412.5125,4,5,8df239d4-9d49-4df9-a24f-a0448d7bd73e
1,0,4,55.33226,byplayer,0,3,55,0,0,0.0,GBL_Renba,account.103b3596564a45d1a58b3bfb723cc319,0,2382.6492,0,0.0,0,884,0,878.6806,2,14,a15129c6-d589-4460-ba8a-8c7dade16cd1
2,0,1,305.27124,suicide,2,1,16,2,2,53.010933,SSG_Roth,account.c502c0615ed54582a75dbd44f3eb1fb6,0,2140.0144,0,0.0,0,1108,0,787.05444,7,12,022a11cc-afd1-4ccc-9b12-061ddf6272d5
0,1,3,84.399185,byplayer,0,0,42,0,0,0.0,HERO_curexi,account.395296eb7dfc46d6b58a974db5814ae4,0,6149.772,0,0.0,0,1384,0,1436.5571,3,7,333c5f3d-24a4-4fe5-9b92-a3145ee62401
0,0,0,85.14,byplayer,0,0,48,0,0,0.0,FaZe_Fuzzface,account.246d74ca95064c81976e9349b8a55925,0,1234.3976,0,0.0,0,326,0,237.38245,4,11,aa64a3cc-1329-4387-a26c-409ed7d98cdc
1,2,3,563.0103,byplayer,1,6,18,1,1,45.449833,AAA_J4nku2of,account.00d747e690bd4a6281e241c11e1817ff,0,4853.949,0,0.0,0,1726,0,1588.5725,4,2,11ac02fe-2edd-44d5-a758-6546e46c83d2
0,1,0,112.2,byplayer,0,0,44,0,0,0.0,KX_Cobra,account.ebcf5ff34022402b8f8a578be4bd5d36,0,270.80658,0,0.0,0,319,0,316.00333,4,8,8fb7b49b-3543-425f-8d47-17876f4368f9
4,1,5,230.63768,byzone,0,23,29,1,1,4.0189533,DNW_seoul,account.012c6687be0e4720914de28135c398b2,1,0.0,0,0.0,1,992,0,1081.6218,4,13,37bd8d34-2c76-4f83-979e-ceff8b50577c
0,0,4,48.78167,byplayer,0,5,47,0,0,0.0,TL_clib,account.71e1a340a2b24ad7847cf6bc13fe3d91,1,9742.114,0,0.0,0,1212,0,814.83795,5,9,898bef10-4282-4a26-9814-eee5d7608bb9
3,1,7,498.72284,byplayer,0,5,5,2,3,68.48318,BRU_Noardra,account.f606f249b0574583869ad76f05381161,0,8169.176,0,0.0,0,1637,0,1423.1511,6,4,173a18fb-5646-408d-9cd7-9bacfa899e64
0,0,6,79.657814,byplayer,0,5,32,0,0,0.0,AAA_Glooms,account.9f7e265ae665404e837d562728d9d3cd,2,3126.444,0,0.0,0,1669,1,1520.8269,6,2,c67f18d3-50e6-4b2d-93ea-5c4199674e49
0,0,3,0.0,byplayer,0,0,60,0,0,0.0,VP_spyrro,account.05a52ebc312f49c081a043e8403606ea,0,0.0,0,0.0,0,450,0,386.28122,4,15,aba5c3f2-d315-45e4-8355-2ec05ef01968
1,0,3,121.749344,byplayer,0,4,51,0,0,0.0,SSG_oldless,account.895937195477442b85686956ada8cd61,0,2490.7344,0,0.0,0,1137,0,1292.7864,4,12,a1290e12-16ad-4c95-a047-3b102b89e435
2,1,7,275.02524,byplayer,0,6,8,1,2,70.00471,NH_Nannnnn,account.84c476ec067a486b93c9742b3facb698,0,2967.785,0,0.0,0,1711,0,2188.0369,3,3,ed2b7350-f29a-4349-b3aa-594144b5c1e7
1,1,4,438.09058,byplayer,0,3,40,0,0,0.0,GEN_Pio,account.826adbebc2e24047833760ccc0c00842,0,8690.275,0,0.0,0,1406,0,1199.3397,5,6,16a6b03c-0ded-492b-9fc9-383b73538e26
2,0,1,117.83,byplayer,0,2,14,2,2,11.538815,KX_Yuren,account.06509a78c5f841e98d0900cd693b71e1,0,1846.2714,0,0.0,0,1037,0,950.26807,8,8,3ee4ba04-02d7-4f7b-b382-9b01ce98c7d2
2,0,0,263.26544,byplayer,1,0,12,2,2,25.84108,HERO_PaG3,account.0aa8b24612a94e08bf3ab9b33c751f4a,0,5790.0967,0,0.0,0,1393,0,1717.5522,3,7,6c63a704-a0a2-4916-9951-23a80ff79d44
0,0,4,0.0,byplayer,0,1,37,0,0,0.0,Uniq_ADOUZ1E,account.be8d87a4cce7403e984a547d9b5145cc,0,7304.7314,0,0.0,0,1361,0,1179.7727,3,5,c4109138-1b09-4b12-b101-f7d9a0475d03
1,0,3,167.55922,byplayer,0,0,22,1,1,3.4829984,GEN_Asura,account.f97eb2645f994b9ba02ce9a737e9d6ad,0,9164.329,0,0.0,0,1406,0,786.491,5,6,df72dd67-a0d5-41bb-8af2-531505fdf650
1,1,7,326.66287,alive,0,2,7,1,2,181.79443,BBL_mert,account.b65a8f1f06c7452dac7b171a92f8a38f,2,2171.7715,0,0.0,0,1726,0,1772.5082,7,1,817adf52-8ecb-4774-b4b0-d65c4d7a601a
0,0,4,103.550186,byplayer,0,9,58,0,0,0.0,VP_Lu,account.a176261e9fb3455281657ff33ee65bb5,1,0.0,0,0.0,0,789,0,734.8876,4,15,7d5ce730-9b62-4b74-9897-f3bdae3924cb
3,0,4,275.79608,byplayer,0,9,31,1,1,6.8820457,VP_BatulinS,account.cac4a386ea5a44b199e94694cdcdbb1e,2,0.0,0,0.0,0,789,0,497.9519,3,15,d6348fdd-7977-471c-bbe6-ad67befa2d09
2,0,3,109.464745,byplayer,0,7,21,1,1,41.74813,BRU_Eaddy,account.e1c31aaef15d476e851c1118ea00cb4d,0,8508.385,0,0.0,0,1523,0,926.6568,4,4,50c79ffe-063a-4e9b-9729-80146a5bb92f
0,0,4,77.05435,byplayer,0,0,34,0,0,0.0,BRU_Conaxy,account.4b54a2259d454d50a800ee4248a18fd2,0,7469.511,0,0.0,0,1446,0,1428.6516,3,4,0c85ef3d-3dca-41aa-85f9-4789e5baf9e4
0,0,3,230.6264,byplayer,0,4,19,1,1,35.083935,AAA_Gems,account.f157769d426b4481aef391abfde94f63,2,4846.4863,0,0.0,0,1726,0,1799.0702,6,2,7f4079ee-acb4-40a1-9166-564ca5400f17
2,0,8,247.0002,alive,2,7,2,2,3,74.79293,BBL_Mitraleius,account.7e4e2a0b041d414b9eebad737afed30b,0,2068.0735,0,71.89287,0,1726,0,2553.5688,6,1,37601ba7-75af-4564-96ea-df969112c145
0,0,1,39.6,byplayer,0,1,52,0,0,0.0,SSG_Keenan,account.d41d767940c24b6dab6b1cd04b6790fd,0,2491.7637,0,0.0,0,1137,0,1107.7792,5,12,c368e39e-3d61-4dda-aec7-f87d2522729e
1,0,4,92.663414,byplayer,1,5,24,1,1,262.51926,TL_ibiza,account.f57dc4ce7e1e43e99ef23ad2aecd1756,0,9217.654,0,0.0,0,1206,0,793.8278,2,9,a3f8040d-2201-4132-8d4a-5837c5ebae24
0,0,7,64.584305,byplayer,0,3,33,0,0,0.0,BRU_GodMiao,account.8fca47b04daf43e6aba289413db95d01,1,6813.016,0,0.0,0,1454,0,1358.9343,5,4,0da77a84-cdc3-48f6-9fa6-e1ba896379db
2,1,3,263.69217,byplayer,0,1,11,2,2,24.254341,GEN_Inonix,account.51a192cc2a9b4ae88d7e7b9efa79d33f,0,9401.427,0,0.0,0,1406,0,687.2915,4,6,0c62ff6a-98ea-442d-8c79-91550bde0b0e
2,0,2,171.29492,byplayer,1,3,13,1,2,299.47803,KX_YUPPIE,account.b70e24fc050242b4a2b27553d319cd70,0,2237.6292,0,0.0,0,1303,0,1049.2192,5,8,6143cc6b-459a-446b-a87d-ecf8c0ca179e
4,5,10,898.6494,alive,1,7,1,2,4,313.42575,BBL_CodeMarco,account.534c7366149e4114a3e1a24fa219e6ec,1,1758.9843,0,0.0,0,1726,3,2223.8948,7,1,3f55f311-243e-4fe8-abc2-91024be4748f
0,0,3,62.136623,suicide,0,26,53,0,0,0.0,DNW_LeClo,account.e04c4433a4e14194b51728d152965c68,0,0.0,0,0.0,0,962,0,639.8229,5,13,353c6121-cbae-42fd-a178-6d7ba0c60ab5
0,1,2,297.12524,byplayer,0,2,26,1,1,20.373451,FURY_Fludd,account.5a732d0cc7464aea92eb1e2ae8073998,0,4912.9346,0,0.0,0,1089,0,618.81323,5,10,51c28a3f-d300-4388-a700-4a42f185e086
1,1,3,126.18277,byplayer,0,3,25,1,1,71.37931,FURY_Ronon,account.17cfc55c4428413e841ef3b41dcb5ccb,1,5204.372,0,0.0,0,1099,0,771.95154,4,10,ade9a7d0-4914-4aab-a535-e506a809bd37
5,1,6,908.75494,alive,0,1,3,2,3,51.894108,BBL_Smash,account.5a241fe70c45412d9cdd090011acd582,0,2163.5598,0,0.0,0,1726,0,1704.4694,9,1,043ea6fe-62ba-45a9-8d9f-833632ac3ffd
1,0,4,175.55588,byplayer,0,3,27,1,1,17.747448,FaZe_Fexx,account.d2bcd9a691f244fca1f8d1c9ba673c27,0,2544.9524,0,0.0,0,1172,0,1582.2467,5,11,a131de63-6521-4860-86bc-c1ce207db337
0,0,3,85.50134,byplayer,0,3,56,0,0,0.0,GBL_Lambu,account.61ae3d6e0c1848069e267f1f0e02a393,0,2696.6907,0,0.0,0,883,0,468.56757,3,14,311ffcb3-a0bf-47ab-bf4c-71c745061ecc
1,0,6,351.35687,byplayer,1,3,10,1,2,84.47208,NH_ZpYan1,account.ed3274ce35d34aa6ae75e8fe56b909d8,0,2364.7024,0,0.0,0,1627,0,2214.703,6,3,f93ef34a-11fe-4fa0-a7e1-775c1a30a943
1,1,10,409.36847,byplayer,1,3,20,1,1,101.23806,NH_HSmm,account.871410641fc74e78a81c75a46fe78405,0,2124.3933,0,0.0,0,1711,0,1551.2722,5,3,2521e619-dbfd-478e-a772-0adb725e7388
0,0,7,0.0,byplayer,0,5,35,0,0,0.0,Uniq_Fate,account.0252627356fb431a8c61b805b74d4aea,0,6942.695,0,0.0,0,1428,0,881.29834,6,5,4548d10a-c949-4f4a-8cd0-76fa90064452
0,0,2,0.0,byplayer,0,0,62,0,0,0.0,VP_Lu,account.a176261e9fb3455281657ff33ee65bb5,0,3587.2656,0,0.0,0,756,0,933.9244,3,14,b10c6f06-79c0-4b2b-887d-c6d8ee132bd5
1,1,3,428.04858,byplayer,0,1,25,1,1,59.59614,AAP_CeeJay18,account.859429c3a9ef4cf787193ee3b69ebe86,0,5209.53,0,0.0,0,1350,0,1898.5475,4,9,2f82bd2e-c450-4835-99c6-229fea97f31c
0,1,3,184.59999,byplayer,0,3,32,1,1,9.904058,DNW_Salute,account.3d7e95d657224d499002005339c703fb,2,1484.5664,0,0.0,0,1002,0,1564.1527,5,15,175bf9e9-5134-493f-821d-3af30a620b88
1,1,7,239.02925,byplayer,1,2,9,1,2,20.632874,AAA_Gems,account.f157769d426b4481aef391abfde94f63,0,2407.7817,0,0.0,0,1652,0,2798.5056,8,4,1a8e7861-448e-41bd-8cdf-54e1954c1a2a
1,0,3,74.35977,byplayer,1,8,30,1,1,84.30557,GBL_Adder,account.a8121514ac294bfa8556155aad4baeb4,0,5459.813,0,0.0,0,1234,0,1518.4645,5,12,5c851a00-13bb-420d-ad0f-2824bf101bc0
0,0,1,73.8,byplayer,0,0,60,0,0,0.0,VP_Perfect1ks,account.71f30d7f01be404da060652f46f31340,0,2548.7354,0,0.0,0,825,0,1429.0157,4,14,b9c3bf54-99bc-4c72-a936-f7a7cd4e9a78
1,0,1,114.03244,byplayer,0,1,64,0,0,0.0,BRU_Conaxy,account.4b54a2259d454d50a800ee4248a18fd2,0,3811.324,0,0.0,0,919,0,1001.9509,4,16,3d294945-efe5-45b7-ad8c-d3b5232c1da1
0,0,3,69.115295,byplayer,0,0,61,0,0,0.0,VP_spyrro,account.05a52ebc312f49c081a043e8403606ea,0,3772.8406,0,0.0,0,815,0,972.61475,6,14,9194b3aa-8ff5-458f-95ac-4ba279fa1626
1,0,1,190.78949,byplayer,0,0,24,1,1,356.71613,GEN_Asura,account.f97eb2645f994b9ba02ce9a737e9d6ad,0,3286.75,0,0.0,0,1320,0,1426.1594,3,8,71b8277e-dfe5-4726-b7ba-b87dc0b79e0c
0,0,1,0.0,byplayer,0,0,42,0,0,0.0,SSG_Roth,account.c502c0615ed54582a75dbd44f3eb1fb6,0,4684.7285,0,0.0,0,1091,0,892.52124,4,5,b0c7777f-5c99-4fdf-9e7a-43485b7150c5
3,1,5,488.93573,byplayer,0,2,19,1,1,20.72775,AAA_Glooms,account.9f7e265ae665404e837d562728d9d3cd,0,2432.0603,0,0.0,0,1636,0,1880.0934,4,4,f78b0f39-462e-4252-a87d-b0e9cb78dede
0,0,0,23.193983,byplayer,0,0,45,0,0,0.0,HERO_Beami,account.925cbe0a2f794fbcb27728a6ec5ac26b,0,111.64644,0,0.0,0,301,0,503.02103,6,6,d30ef5dd-51f1-4a1c-9576-15227105e8d8
0,1,1,73.90627,byplayer,0,0,56,0,0,0.0,GBL_Renba,account.103b3596564a45d1a58b3bfb723cc319,0,5514.35,0,0.0,0,990,0,936.64923,4,12,90fb4636-19b1-4009-9094-da287ada3d2e
0,0,0,0.0,byplayer,0,0,40,0,0,0.0,AAA_J4nku2of,account.00d747e690bd4a6281e241c11e1817ff,0,1905.2019,0,0.0,0,398,0,382.94476,5,4,ae7694fb-e8ca-4155-b8b7-63ac2676c55f
3,1,4,488.31622,byplayer,1,3,4,1,3,56.40887,NH_Nannnnn,account.84c476ec067a486b93c9742b3facb698,1,3129.7634,0,0.0,0,1731,0,1884.6584,3,3,2d2bfaae-93be-413e-b185-264c4c92b34a
2,0,4,204.48712,byplayer,1,1,5,1,3,56.242996,SSG_oldless,account.895937195477442b85686956ada8cd61,0,4624.6846,0,0.0,0,1568,0,1786.0177,4,5,d6a1f474-11c2-4f6f-b9ab-d5e5d57e124e
1,1,6,235.01422,byplayer,0,9,20,1,1,150.79869,SSG_Keenan,account.d41d767940c24b6dab6b1cd04b6790fd,0,4188.476,0,0.0,0,1412,0,1735.2773,4,5,a7064045-94e5-4c27-96ff-e912edd3a6ee
0,0,3,66.587494,byplayer,0,1,65,0,0,0.0,BRU_Noardra,account.f606f249b0574583869ad76f05381161,0,3561.1775,0,0.0,0,892,0,1053.624,6,16,f13c239a-2cf2-44da-8d9e-fb9341b793d7
0,0,1,0.0,byplayer,0,0,59,0,0,0.0,KX_Yuren,account.06509a78c5f841e98d0900cd693b71e1,0,4988.7563,0,0.0,0,705,0,790.9838,6,13,69562c3c-40af-4389-b063-4be07575686f
3,0,6,601.1434,byplayer,0,6,6,1,3,193.46396,HERO_PaG3,account.0aa8b24612a94e08bf3ab9b33c751f4a,0,3056.0432,0,0.0,0,1535,0,2611.8335,4,6,8382943e-9605-4b12-868f-0fa1fb3ff05b
2,0,4,382.123,byplayer,1,1,14,2,2,39.48687,BRU_GodMiao,account.8fca47b04daf43e6aba289413db95d01,0,3474.6438,0,0.0,0,942,0,1575.8896,4,16,3faf3d05-f8a1-4560-8454-78dd9f540f85
0,1,2,140.7351,byplayer,0,0,53,0,0,0.0,BBL_Smash,account.5a241fe70c45412d9cdd090011acd582,0,1828.0988,0,0.0,0,894,0,1132.9689,4,11,ca2cab4e-b604-4c72-97f6-21be7b556066
2,1,2,423.40576,byplayer,0,1,51,0,0,0.0,BBL_CodeMarco,account.534c7366149e4114a3e1a24fa219e6ec,0,2491.7537,0,0.0,0,1254,0,1239.3853,5,11,205324be-2dd4-4430-9b64-213d330f3435
0,0,2,135.60643,byplayer,1,2,8,1,2,110.010635,FURY_Ykikamucow,account.d4d084bbf0c2400480a484110ff67eee,0,8114.688,0,0.0,0,1280,0,1123.6454,4,2,868016b0-feb2-46c7-9618-0dee5efb4b1b
0,2,4,356.56158,byplayer,1,4,21,1,1,204.84268,Uniq_DaNt3-,account.3c931b793cda4598b8aeb46b4d9c06de,1,8009.088,0,0.0,0,1459,0,1238.0265,5,7,e7a155fb-f45f-4593-988f-298da19b6e17
0,0,3,81.963,byplayer,0,0,44,0,0,0.0,HERO_TeaBone,account.d31551027f9847fc9b03c9c391943923,0,4062.0867,0,0.0,0,1235,0,1735.4636,6,6,5bcd7caa-e75a-4efa-9f92-04a648ce37d4
0,0,4,137.12215,byplayer,0,5,54,0,0,0.0,GBL_Lambu,account.61ae3d6e0c1848069e267f1f0e02a393,0,4988.3965,0,0.0,0,1231,0,1712.2482,5,12,dc8b0914-648f-44ad-8918-8406e734b9e2
1,0,4,170.83968,byplayer,0,18,12,1,2,303.6786,VP_BatulinS,account.cac4a386ea5a44b199e94694cdcdbb1e,0,3892.9182,0,0.0,0,1107,0,1255.8771,4,14,959ebd91-0528-426b-8802-4e1f46018ba3
1,1,1,326.60263,byzone,0,2,10,1,2,72.587364,GEN_Inonix,account.51a192cc2a9b4ae88d7e7b9efa79d33f,0,2931.4187,0,0.0,0,1353,0,1623.7527,5,8,318756ea-454b-4610-9308-3396b2f4fc28
1,0,5,183.24158,byplayer,0,8,26,1,1,170.42354,AAP_Kalbs,account.3c698dd945184dbb8fe3a3a23ef6a20f,0,4847.5273,0,0.0,0,1343,0,1497.8912,6,9,2ac2b460-8779-41fd-b414-9e40cfc7946a
